REF #,Actual_Gender,Model_Predictions,Model_Probabilities
259,MALE,MALE,0.9991912972085386
6716,MALE,MALE,0.9452699819264607
3148,MALE,MALE,0.9911276438002525
5840,MALE,MALE,0.9280595493508496
11305,MALE,MALE,0.7111270753434122
4230,MALE,MALE,0.9563982780471914
361,MALE,MALE,0.9994514925373135
3264,MALE,MALE,0.9436158771403611
3666,MALE,MALE,0.9766886439360455
4424,MALE,MALE,0.8918464477393278
274,MALE,MALE,0.9741620250762724
11303,MALE,FEMALE,0.4373116909838165
1291,MALE,MALE,0.741096232194146
4474,FEMALE,FEMALE,0.38086060719674286
913,MALE,MALE,0.96875
2118,MALE,MALE,0.9592555038848579
2717,MALE,MALE,0.9319491320966456
8661,FEMALE,FEMALE,0.1320736566802997
1125,MALE,MALE,0.9741196984303984
1704,MALE,MALE,0.988511570889634
8928,MALE,MALE,0.8830467109829416
3540,MALE,MALE,0.8142215022416512
9545,FEMALE,FEMALE,0.35886196581071944
1518,MALE,MALE,0.9933347659595175
2830,MALE,MALE,0.9288998544038527
3239,FEMALE,FEMALE,0.4009562743100837
6687,FEMALE,FEMALE,0.3020149409416011
1491,MALE,MALE,0.7349365119192268
9082,MALE,MALE,0.741853589770239
771,MALE,MALE,0.994898006001919
6636,FEMALE,FEMALE,0.35123848149686504
3877,MALE,MALE,0.9602522860192191
1597,MALE,MALE,0.9663715604223271
8880,MALE,MALE,0.7123127452420337
1026,MALE,MALE,0.9922541937539455
2396,MALE,MALE,0.9727381577909537
10694,MALE,FEMALE,0.4642970205443488
5776,MALE,MALE,0.7968000440831594
4717,FEMALE,FEMALE,0.23785444963488855
8905,FEMALE,FEMALE,0.49606956399341406
3043,MALE,MALE,0.9947946714081045
503,MALE,MALE,0.9929306348645267
6173,MALE,MALE,0.78640835588262
11070,MALE,MALE,0.6290284818425171
9962,MALE,MALE,0.7173669253369568
621,MALE,MALE,0.9644656100401684
5626,MALE,MALE,0.8963649881218069
242,MALE,MALE,0.9891912972085386
4843,MALE,MALE,0.9572810057178903
10488,FEMALE,FEMALE,0.40733693361005235
11109,FEMALE,FEMALE,0.3161221534507387
2021,MALE,MALE,0.9668173162840112
6740,FEMALE,FEMALE,0.23932185116208518
306,MALE,MALE,0.9300241842241842
10629,MALE,FEMALE,0.4423705505909872
3458,MALE,MALE,0.661883673940127
514,MALE,MALE,0.9831912972085387
1749,MALE,MALE,0.9874378433458036
9014,MALE,MALE,0.6547962489256244
4010,MALE,MALE,0.6126456436686226
185,MALE,MALE,0.9515649279250994
6604,FEMALE,FEMALE,0.3611167874837069
3327,MALE,MALE,0.9936048461584573
11842,MALE,MALE,0.6229172181135708
4110,MALE,MALE,0.5888585051287987
5226,MALE,MALE,0.6901938928731371
6603,MALE,FEMALE,0.451221886725915
4547,MALE,MALE,0.6618496401073141
6304,MALE,MALE,0.8914024273303195
10046,MALE,MALE,0.7004399821467636
4649,MALE,MALE,0.8895636762135917
3708,MALE,MALE,0.7672227900244399
2796,MALE,MALE,0.940830815821378
2868,MALE,MALE,0.705169796674912
7784,FEMALE,FEMALE,0.25576970387711745
8098,MALE,FEMALE,0.33078577013895705
9951,MALE,MALE,0.812685865714854
5965,FEMALE,FEMALE,0.39780304747301815
6478,MALE,MALE,0.6755413326373528
111,MALE,MALE,0.9600510477035543
6209,MALE,MALE,0.8927600573356662
177,FEMALE,FEMALE,0.3999052408319649
639,MALE,MALE,0.9715827122291585
2039,MALE,MALE,0.9856521708950963
5394,MALE,MALE,0.9332141064772955
3197,MALE,MALE,0.9781588865322307
6542,MALE,MALE,0.586737064007867
8685,FEMALE,FEMALE,0.23081001149873387
9352,MALE,MALE,0.647378971626734
9747,MALE,FEMALE,0.3559436878952213
6748,FEMALE,FEMALE,0.37685548726108137
2601,MALE,MALE,0.9822414763048333
11158,MALE,FEMALE,0.4691639693355492
4094,MALE,MALE,0.830416762317668
5217,MALE,MALE,0.7385125304956967
11718,MALE,MALE,0.6014168111956821
3535,MALE,MALE,0.8309399275665089
8394,MALE,MALE,0.8291106882665861
6576,MALE,MALE,0.5972062578249687
6183,FEMALE,FEMALE,0.411490355618265
7933,MALE,MALE,0.8245965372335741
6976,MALE,MALE,0.6649071463796572
2052,MALE,MALE,0.9936126706394249
1789,MALE,MALE,0.958980038077103
3686,MALE,MALE,0.6107362552710492
1909,MALE,MALE,0.9858326130703585
6252,MALE,MALE,0.5217210002437027
9193,MALE,MALE,0.8670189911044369
7609,MALE,MALE,0.7961091573312835
4904,MALE,MALE,0.5104118337334225
6567,MALE,MALE,0.9169591063930909
8745,FEMALE,FEMALE,0.17360488379594258
7965,MALE,MALE,0.8987886957381949
365,MALE,MALE,0.9686269109924777
1156,FEMALE,FEMALE,0.4078205418795042
9393,FEMALE,FEMALE,0.3287021778217643
9959,MALE,MALE,0.5917825097525408
5563,MALE,MALE,0.7900859971160262
3847,MALE,MALE,0.6951244814790256
808,MALE,MALE,0.9930753893343822
1257,MALE,MALE,0.9974558267506264
6764,FEMALE,FEMALE,0.31720291748537016
8626,FEMALE,MALE,0.5860612043048332
11164,MALE,FEMALE,0.4901984223585567
7988,MALE,MALE,0.5590375194129268
7363,FEMALE,MALE,0.506496412382607
1745,MALE,MALE,0.9649329608742321
9847,FEMALE,FEMALE,0.33059096102229013
11449,FEMALE,FEMALE,0.4558271213162206
10313,FEMALE,FEMALE,0.27400674679579173
2483,MALE,MALE,0.9578482685791248
2709,MALE,MALE,0.9660990411179149
8948,MALE,MALE,0.6133209562887137
7396,FEMALE,MALE,0.5551066903379052
1437,MALE,MALE,0.9643164371026839
1326,MALE,MALE,0.9922581643123958
1794,MALE,MALE,0.9869376023624163
4540,FEMALE,FEMALE,0.4481376876147
9418,MALE,MALE,0.7767058744581581
11105,MALE,MALE,0.54237488698983
13,MALE,MALE,0.9449830261136711
3822,MALE,MALE,0.9527690620330358
8931,MALE,MALE,0.8240317193142878
10826,FEMALE,FEMALE,0.26944261151341026
10937,FEMALE,FEMALE,0.30013708020004354
11260,MALE,MALE,0.6260621248410074
5572,MALE,MALE,0.7847468969183093
11067,FEMALE,FEMALE,0.31339119019012385
3269,MALE,MALE,0.9153745289716012
9824,MALE,MALE,0.7000755581641457
4998,FEMALE,FEMALE,0.4254111152284482
4103,MALE,MALE,0.7010658669868515
6966,MALE,MALE,0.8303035622345146
9153,FEMALE,FEMALE,0.2029634481237504
8249,MALE,MALE,0.774691762824634
1447,MALE,MALE,0.9868828614241791
10211,FEMALE,FEMALE,0.3417064220878439
5050,FEMALE,FEMALE,0.37111806462610963
1063,MALE,MALE,0.9857353400241768
5687,MALE,MALE,0.9208446788522383
4978,MALE,MALE,0.8980688386883487
8208,MALE,MALE,0.863784623118796
9471,FEMALE,FEMALE,0.4285911809776277
7089,MALE,MALE,0.5992176950624245
2695,MALE,MALE,0.8845924678366046
6107,MALE,MALE,0.7423154546929517
2857,MALE,MALE,0.9917208164558561
9119,FEMALE,FEMALE,0.36575884964251193
4294,MALE,MALE,0.9307670940080525
10369,FEMALE,FEMALE,0.2771307832435016
7001,MALE,MALE,0.9406546396228874
4343,MALE,MALE,0.9483695005474891
7729,FEMALE,FEMALE,0.3100830628466542
5116,FEMALE,FEMALE,0.3990376267665826
4325,MALE,MALE,0.9200835403516411
436,MALE,MALE,0.9362162768920435
8990,FEMALE,FEMALE,0.1540111898080906
2196,MALE,MALE,0.9839008298905341
1115,MALE,MALE,0.9877917700830833
9676,FEMALE,FEMALE,0.3450913492267844
3848,MALE,MALE,0.9617621250538742
10763,FEMALE,FEMALE,0.40246011488240646
1538,MALE,MALE,0.6343606336315267
10617,FEMALE,FEMALE,0.36503833937009006
5489,MALE,MALE,0.8482228656449375
9684,MALE,FEMALE,0.39003680825105186
9047,MALE,MALE,0.7872887330601327
3460,MALE,MALE,0.9757978610379167
10817,FEMALE,FEMALE,0.342120619475579
8425,MALE,MALE,0.8248912479912498
2679,MALE,MALE,0.9815240835253622
11691,FEMALE,FEMALE,0.4800396589654526
5396,MALE,MALE,0.6454502760275831
2110,MALE,MALE,0.9618477930668523
348,MALE,MALE,0.9994514925373135
9723,FEMALE,FEMALE,0.26399869269573134
8418,MALE,FEMALE,0.3805102419277921
9539,FEMALE,FEMALE,0.2638224483641683
10510,FEMALE,FEMALE,0.23966469988386485
8635,FEMALE,FEMALE,0.265503874099561
7205,FEMALE,FEMALE,0.28447312664542407
6514,FEMALE,FEMALE,0.2772963072634706
4397,MALE,MALE,0.8213412025977053
11382,FEMALE,FEMALE,0.44220433409166837
6947,MALE,MALE,0.5489942098392135
994,MALE,MALE,0.9887813926825965
1011,MALE,MALE,0.9822581643123958
11908,MALE,MALE,0.5998007084788497
1758,MALE,MALE,0.9895948842005963
10611,FEMALE,FEMALE,0.296040117838754
8298,FEMALE,MALE,0.570197259557592
5408,MALE,MALE,0.907710084416712
717,MALE,MALE,0.9642779609389305
2040,MALE,MALE,0.9202159214508466
7465,MALE,FEMALE,0.38602616018234365
10639,MALE,MALE,0.5628115184757957
3740,FEMALE,MALE,0.6557071830657005
1038,MALE,MALE,0.9725469426716944
388,MALE,MALE,0.9994514925373135
6738,MALE,MALE,0.5423412136548814
1415,MALE,MALE,0.9855224006589357
9476,FEMALE,FEMALE,0.24494265669334264
1879,MALE,MALE,0.993625053467597
3074,MALE,MALE,0.9697832328866914
1385,MALE,MALE,0.980892922312907
7249,MALE,MALE,0.8431328410098492
8225,MALE,FEMALE,0.3703497313000713
6140,MALE,MALE,0.552227083366456
2080,MALE,MALE,0.9972937351919832
6125,FEMALE,MALE,0.5439421735982612
5814,MALE,MALE,0.9021026930944553
1595,FEMALE,FEMALE,0.2965636724985914
7390,MALE,MALE,0.9435126256565008
9837,MALE,MALE,0.7950523813177233
5561,MALE,MALE,0.5342294276703397
1686,MALE,MALE,0.9091662761258348
3160,MALE,MALE,0.8625320575860139
4661,FEMALE,FEMALE,0.27068753915848004
5223,MALE,MALE,0.732314573425951
1078,MALE,MALE,0.9877947127587503
6736,MALE,MALE,0.9180727499483767
9775,MALE,MALE,0.7174583772773485
10911,FEMALE,FEMALE,0.3377363919285095
1194,MALE,MALE,0.9610383087058173
1337,MALE,MALE,0.9861398473447737
782,MALE,MALE,0.9846820221768321
3660,MALE,MALE,0.9563525581522404
9133,MALE,MALE,0.7698594399226318
7058,MALE,MALE,0.7958279977133499
8335,MALE,MALE,0.6246185165763333
9811,FEMALE,FEMALE,0.3369027947447825
6023,FEMALE,FEMALE,0.24490793393976773
10831,MALE,MALE,0.6189003416564942
1112,MALE,MALE,0.9960037079581704
7529,FEMALE,FEMALE,0.33934206698125996
10668,MALE,FEMALE,0.4873113491569167
8120,FEMALE,FEMALE,0.382053127255303
2211,MALE,MALE,0.9952107528590008
8871,FEMALE,FEMALE,0.25146097036968695
2746,MALE,MALE,0.849967080924708
333,MALE,MALE,0.9984463742276243
113,MALE,MALE,0.9791475152645863
6572,MALE,MALE,0.9499495789669246
5906,MALE,MALE,0.8014284162515763
1684,MALE,MALE,0.9751860720979458
11746,MALE,MALE,0.5820499638741112
11386,MALE,MALE,0.7452190749049941
6271,MALE,MALE,0.9106145772087649
11804,MALE,MALE,0.5080971403613787
8169,MALE,MALE,0.8489847661416353
3644,MALE,MALE,0.9894861376158477
2925,MALE,MALE,0.9554020904529672
10778,FEMALE,FEMALE,0.2868399737123499
1847,MALE,MALE,0.9865105748595729
6842,FEMALE,FEMALE,0.3334270488221193
3521,MALE,MALE,0.9955390815889241
11705,MALE,MALE,0.6204807503759551
443,MALE,MALE,0.988772191317705
4541,MALE,MALE,0.5947057152468904
2610,FEMALE,MALE,0.5601541012052028
3716,MALE,MALE,0.9864525111581571
10614,MALE,FEMALE,0.3732384769825876
2436,MALE,MALE,0.9558032497553169
6081,FEMALE,FEMALE,0.25956518795652195
9143,MALE,MALE,0.8751009311559654
6851,MALE,MALE,0.8399360846822916
4394,MALE,MALE,0.9554176283456168
11491,FEMALE,FEMALE,0.42771412776053547
9231,MALE,MALE,0.6331124300240336
8167,FEMALE,FEMALE,0.19762415396927527
11346,MALE,MALE,0.6998612446228133
10621,FEMALE,FEMALE,0.2791128980198707
8802,FEMALE,FEMALE,0.4854750227698239
2422,MALE,MALE,0.9416601757811476
9773,MALE,MALE,0.8439848030593449
7488,FEMALE,FEMALE,0.3678096765752102
5099,FEMALE,FEMALE,0.3478759436936668
9001,FEMALE,FEMALE,0.419732570631795
122,MALE,MALE,0.9729151286963788
4302,FEMALE,FEMALE,0.40056567280458283
4017,MALE,MALE,0.8133602025535659
1753,MALE,MALE,0.9984079194359411
11434,MALE,MALE,0.7550875803601252
11779,MALE,MALE,0.5627876134710433
11450,MALE,MALE,0.7036847708900374
759,MALE,MALE,0.866913360428445
3449,FEMALE,FEMALE,0.26720193827626665
7777,MALE,FEMALE,0.2588755092994354
8734,MALE,MALE,0.7757393782253105
10420,FEMALE,FEMALE,0.3081323718548374
6489,MALE,MALE,0.5561684710844248
4420,MALE,MALE,0.5719095055835427
7571,MALE,MALE,0.9158902269953364
10107,FEMALE,FEMALE,0.37252545776687723
11713,MALE,MALE,0.5819437625238232
11853,MALE,MALE,0.634510664903783
6868,FEMALE,FEMALE,0.383247677266909
11340,FEMALE,FEMALE,0.3223725898845454
10471,FEMALE,FEMALE,0.27930060286084873
1669,MALE,MALE,0.9924593518167296
292,MALE,MALE,0.9764846454801811
4651,MALE,MALE,0.6162732595972877
2011,MALE,MALE,0.998217443245465
7129,MALE,FEMALE,0.45543368327046607
5061,FEMALE,FEMALE,0.3447847984529658
11817,MALE,MALE,0.5950949702316627
11117,MALE,MALE,0.7361162047303789
11096,FEMALE,FEMALE,0.36439567025119574
5197,FEMALE,FEMALE,0.4892587665072569
9120,MALE,MALE,0.8658440239188481
8471,FEMALE,FEMALE,0.21041562521024137
11441,FEMALE,FEMALE,0.31522759523669136
11197,MALE,MALE,0.7457462616148994
5608,MALE,MALE,0.7225201083950256
4303,MALE,MALE,0.8665423664860072
9283,MALE,MALE,0.6627534482304597
2041,MALE,MALE,0.9834052686154929
959,MALE,MALE,0.9239966897828783
3631,MALE,MALE,0.7597830916535923
1643,MALE,MALE,0.9900459503053135
4289,MALE,MALE,0.9442502070183078
11131,FEMALE,FEMALE,0.19404619468093007
75,MALE,MALE,0.9370521014941725
11883,FEMALE,FEMALE,0.28391070995498846
769,MALE,MALE,0.989311472492887
6066,MALE,MALE,0.8997607539684624
9404,MALE,MALE,0.5622189657579133
849,MALE,MALE,0.9828662079957229
11137,FEMALE,FEMALE,0.4261819383385415
3050,MALE,MALE,0.945771498030291
5768,FEMALE,FEMALE,0.33228737704310923
9170,MALE,MALE,0.799341907682909
10958,MALE,MALE,0.7812788029374252
1169,MALE,MALE,0.9930485477865083
373,MALE,MALE,0.9420832282135754
6054,MALE,MALE,0.7845493431715532
1247,MALE,MALE,0.965128561483255
10511,FEMALE,FEMALE,0.20693878619189537
5709,FEMALE,FEMALE,0.4483541907779911
5178,MALE,MALE,0.9172931070284767
7221,MALE,MALE,0.8427128219548501
2315,MALE,MALE,0.9641723133141744
1967,MALE,MALE,0.9978207914690396
9345,MALE,MALE,0.5998668557006163
473,MALE,MALE,0.9933290316648526
11103,FEMALE,FEMALE,0.1785249388486058
10125,MALE,MALE,0.6678436524754567
6674,MALE,MALE,0.8490017463535163
10574,MALE,FEMALE,0.37969041399946835
6464,FEMALE,FEMALE,0.40217390828601546
10770,FEMALE,FEMALE,0.31782545993492367
8821,MALE,MALE,0.5002843180152802
5111,MALE,MALE,0.7318416849326819
6168,MALE,MALE,0.7016578047069066
8714,MALE,MALE,0.8628007007642546
6472,MALE,FEMALE,0.4398855302854355
6627,MALE,MALE,0.8758543326055346
11831,FEMALE,FEMALE,0.36440242756831437
3343,MALE,MALE,0.9868065764018307
675,MALE,MALE,0.9839359494912964
38,MALE,MALE,0.9991912972085386
9975,MALE,MALE,0.7764961043450829
7444,MALE,MALE,0.8919455837098009
2692,FEMALE,FEMALE,0.43282663762091
11553,FEMALE,FEMALE,0.3871016228768086
11249,MALE,MALE,0.5789715528984872
10479,FEMALE,FEMALE,0.30283276302851975
11911,MALE,FEMALE,0.40956878318591916
4062,FEMALE,FEMALE,0.4497694381312916
701,MALE,MALE,0.9946666294837004
6652,MALE,MALE,0.9285336050635639
7860,MALE,MALE,0.8154694986749892
4045,MALE,MALE,0.9105447567712917
429,MALE,MALE,0.9995824449182659
3393,MALE,MALE,0.7800949015426929
4985,FEMALE,FEMALE,0.3769299418730536
2836,MALE,MALE,0.9231399170420908
2181,MALE,MALE,0.9976824463176878
11202,MALE,MALE,0.6937573845376491
3152,FEMALE,MALE,0.5776361853162999
6506,MALE,MALE,0.5161505501199376
4793,FEMALE,FEMALE,0.2388848776579188
6841,FEMALE,FEMALE,0.2710400336127615
2308,MALE,MALE,0.9857490300579923
5149,FEMALE,FEMALE,0.44073781783681576
1550,MALE,MALE,0.9934325590158549
11220,FEMALE,FEMALE,0.2876727156803003
8185,MALE,MALE,0.8242238488723287
10297,FEMALE,FEMALE,0.22511356520495293
1371,MALE,MALE,0.9857516391728288
3527,MALE,MALE,0.9905423846323198
9127,FEMALE,FEMALE,0.479074235559525
11899,FEMALE,FEMALE,0.40230401388365294
6655,FEMALE,FEMALE,0.3629801760666885
7535,MALE,MALE,0.8149517442193881
6509,FEMALE,FEMALE,0.2772553780639362
11837,MALE,MALE,0.6656698467012377
93,MALE,MALE,0.9551974960224962
4991,FEMALE,FEMALE,0.38789015176769487
